KEY,English,Russian,,
dialogue_8KQqqku,"Good day, friend! \n\nI am the well known Quint Hersawh.\n \nWhat can I do for you?","Доброго дня, друг! \n\nЯ хорошо известный Квинт Херсаух.\n\nЧем могу быть полезен?",,
dialogue_SeMqOuK,Trader Hersahw,Торговец Херсау.,,
dialogue_asaSe44,Do you have any goods for sale?,У вас есть товары на продажу?,,
dialogue_eoOiSWg,What kind of <color=#ffffff>ruin</color> is this?,Что это за <color=#ffffff>руина</color>?,,
dialogue_qi8MW6Z,"Nobody really knows anymore. Many years ago, some researchers were here. However, there was an incident and since then the ruin is in danger of collapse. It is a pity because our exclusive <color=#ffffff>Akua berry wine</color> could be stored there excellently.\n\n According to hearsay, it was built by our ancestors. If you haven't found more information in there, visit our old homeworld here in the solar system, <color=#ffffff>Omicron</color>. You'll need a <color=#ffffff>small vessel</color> with a <color=#ffffff>warp drive</color> to get there if you can't find <color=#ffffff>another way</color>.","Никто уже толком не знает. Много лет назад здесь проводились исследования. Однако произошел инцидент, и с тех пор руины находятся под угрозой разрушения. А жаль, ведь там могло бы прекрасно храниться наше эксклюзивное <color=#ffffff>ягодное вино Акуа</color>.\n\n По слухам, оно было построено нашими предками. Если вы не нашли там больше информации, посетите наш старый родной мир в Солнечной системе, <color=#ffffff>Омикрон</color>. Вам понадобится <color=#ffffff>малый корабль</color> с <color=#ffffff>warp-приводом</color>, чтобы добраться туда, если вы не найдете <color=#ffffff>другого пути</color>.",,
dialogue_ieuWWaC,Goodbye!,До свидания!,,
dialogue_Si8a4KG,@d0@q0. . . Ship systems damaged . . . \n. . . <color=#ffae00>Life support failure is expected soon </color>. . . \n. . . Control system defective . . . Repair possible . . . \n. . . Currernt location . . . unknown . . . \n. . . Connecting to suit AI . . . \n. . . <color=#ffffff>IDA </color>not available . . .,@d0@q0. . . Системы корабля повреждены. . . . \n. . . <color=#ffae00>Вскоре ожидается отказ системы жизнеобеспечения</color>. . . \n. . . Неисправность системы управления ... Возможен ремонт. . . . \n. . . Местонахождение маршрута ... неизвестно ... \n. . . Подключение к костюму AI ... . \n. . . <color=#ffffff>IDA </color> недоступно . .,,
dialogue_q4SWeOa,System Console,Системная консоль,,
dialogue_i4aOCeW,<color=#ffffff>Show Cargo List</color>,<color=#ffffff>Показать список грузов</color>,,
dialogue_qeSm4iJ,Close.,Закрыть.,,
dialogue_mbSe8um,@q0. . . Container <color=#ffffff>CPEH1</color> . . . Controlling device . . . \n. . . Container <color=#ffffff>BCMO2W8</color> . . . Supplies and biological matter . . . \n. . . Container <color=#ffffff>M6</color> . . . Medical supplies . . . \n. . . Container <color=#ffffff>WAB6</color> . . . Equipment . . . \n. . . Containers <color=#ffffff>ASCP4</color> . . . <color=#ffffff>MFN3</color> . . . <color=#ffffff>PSG3</color> . . . <color=#ffffff>OE2</color> . . . <color=#ffffff>CMO23</color> . . . Building materials . . . \n. . . <color=#ffffff>Dinghy</color> . . . small vessel UCH Dart . . . connection lost.,@q0. . . Контейнер <color=#ffffff>CPEH1</color> . . . Управляющее устройство ... . \n. . . Контейнер <color=#ffffff>BCMO2W8</color> . . . Принадлежности и биологические вещества . . . \n. . . Контейнер <color=#ffffff>M6</color> . . Медицинские принадлежности . . . \n. . . Контейнер <color=#ffffff>WAB6</color> . . Оборудование . . . \n. . . Контейнеры <color=#ffffff>ASCP4</color> . . <color=#ffffff>MFN3</color> . . . <color=#ffffff>PSG3</color> . . <color=#ffffff>OE2</color> . . <color=#ffffff>CMO23</color> . . Строительные материалы. . . . \n. . . <color=#ffffff>Dinghy</color> ... маломерное судно UCH Dart ... связь потеряна.,,
dialogue_ueKeWK0,"Baryn, Station Manager","Барин, начальник станции",,
dialogue_e8uuu0O,<color=#ffffff>IDA Diagnosis</color>,<color=#ffffff>IDA Diagnosis</color>,,
dialogue_iN4CCuK,@q0. . . Accessing Integrated Data Assistant (IDA) . . . \n. . . <color=#fe7d7d>damaged </color>. . . \n. . . Rebooting . . . \n. . . Reconstruction started . . . \n. . . Duration until completion . . . \n. . . <color=#ffffff>unknown</color>.,@q0. . . Доступ к интегрированному помощнику данных (IDA) . . . \n. . . <color=#fe7d7d>поврежден </color>. . . \n. . . Перезагрузка . . . \n. . . Реконструкция начата ... . \n. . . Продолжительность до завершения ... \n. . . <color=#ffffff>неизвестно</color>.,,
dialogue_uuq4a0C,Back,Назад,,
dialogue_V4WwGeG,"Cordial Asom, Science Officer 2nd class","Cordial Asom, Science Officer 2nd class",,
dialogue_1s8c8W8,"@q0I'm not sure what these N'ty are. Their name is derived from an engraving we found on their armor. Despite decades of research, we know very little about them. Could they be a helper population left behind by an extinct species? They are definitely machine beings - incredibly resilient, but slow. I've been studying the towers they seem to be guarding. Some <color=#ffffff>collect water</color> from this poisonous atmosphere. Others aggregate <color=#ffffff>promethium</color> and produce <color=#ffffff>energy cells</color>. None of these seem to be used by the N'ty themselves.","Я не уверен, что это за Н'ти. Их название происходит от гравировки, которую мы нашли на их броне. Несмотря на десятилетия исследований, мы знаем о них очень мало. Может быть, это популяция помощников, оставшаяся от вымершего вида? Это определенно машинные существа - невероятно живучие, но медлительные. Я изучал башни, которые они, похоже, охраняют. Одни <color=#ffffff>собирают воду</color> из этой ядовитой атмосферы. Другие собирают <color=#ffffff>прометий</color> и производят <color=#ffffff>энергетические элементы</color>. Ни один из них, похоже, не используется самими Н'ти.",,
dialogue_lSg8CqG,@q0. . . <color=#ffffff>Unknown orbital structures discovered! </color>. . . \n. . . Communications are being analyzed . . . \n. . . No UCH code . . . \n. . . Searching for name references . . . \n. . . Found: <color=#ffffff>Ashon Trading Outpost </color>. . . \n. . . Location added to database.,@q0. . . <color=#ffffff>Открыты неизвестные орбитальные структуры! </color>. . . \n. . . Сообщения анализируются. ... \n. . . Отсутствует код UCH . . . \n. . . Поиск ссылок на названия . . . \n. . . Найдено: <color=#ffffff>Ashon Trading Outpost </color>. . . \n. . . Местоположение добавлено в базу данных.,,
dialogue_i4CqaqM,<color=#ffffff>Sensor Logs</color>,<color=#ffffff>Sensor Logs</color>.,,
dialogue_cCK2IuW,@d0@q0. . . Sensor logs are retrieved . . .\n. . . Loading . . .\n. . . <color=#ffffff>Two logs found</color> . . .\n. . . Unknown structure . . .\n. . . Planetary data (2) . . .\n. . . Show logs?,@d0@q0. . . Извлечены журналы датчиков . . .\n. . . Загрузка . .\n. . . <color=#ffffff>Два журнала найдены</color> . . .\n. . . Неизвестная структура . .\n. . . Планетарные данные (2) . . .\n. . . Показать журналы?,,
dialogue_OWqaKuq,Sensor log: <color=#ffffff>Unknown Structure</color>,Журнал датчиков: <color=#ffffff>Неизвестная структура</color>,,
dialogue_qKe8CGK,Sensor log: <color=#ffffff>Planetary Data</color>,Журнал датчика: <color=#ffffff>Планетарные данные</color>,,
dialogue_auqCiqe,Back,Назад,,
dialogue_SaGmKeK,@q0. . . <color=#ffffff>Lava type planet</color> . . . High gravity . . .\n. . . Extreme temperatures and radiation to be expected . . .\n. . . Minimal signs of technical structures . . . \n. . . <color=#ffffff>Lava nascent moon </color>. . . Attention! . . . \n. . . Detection of active weapon signatures! . . . \n. . . Hostile forces are to be expected! . . .,@q0. . . <color=#ffffff>Планета лавового типа</color> . ... Высокая гравитация . . .\n. . . Ожидаются экстремальные температуры и радиация. . .\n. . . Минимальные признаки технических сооружений . . . \n. . . <color=#ffffff>Лава зарождающейся луны </color>. . . Внимание! . . . \n. . . Обнаружение сигнатур активного оружия! . . . \n. . . Следует ожидать появления враждебных сил! . . .,,
dialogue_e4m4KCk,@d0What do you want to know?,@d0Что вы хотите знать?,,
dialogue_cCW8WWS,@d0The satisfaction of our customers is my primary concern!\n\nI wish you every success and good business!,@d0Удовлетворение потребностей наших клиентов - моя главная задача!\n\n Желаю Вам успехов и удачного бизнеса!,,
dialogue_COSmqqm,Goodbye,До свидания,,
dialogue_sSsOu4h,"@d0Hello, future customer! \nWelcome to Station OMEGA 87-2 of the Prenn Trade Federation. Please excuse the current inconvenience. \n\nThe station is not yet fully operational. However, we would like to provide you with the best service possible.\n\nSo how can I be of service to you?","@d0Здравствуйте, будущий клиент! \nДобро пожаловать на станцию ОМЕГА 87-2 Торговой Федерации Пренн. Пожалуйста, извините за причиненные неудобства. \n\nСтанция еще не полностью готова к работе. Однако мы хотели бы предоставить Вам наилучшее обслуживание.\n\nКак я могу быть Вам полезен?",,
dialogue_qW4qmCC,"Welcome back, customer! \n\nHave you looked around the station? \n\nWhat can I do for you?","С возвращением, клиент! \n\nВы осмотрели станцию? \n\nЧем я могу быть Вам полезен?",,
dialogue_084m4aW,I have a few <color=#ffffff>questions</color>.,У меня есть несколько <color=#ffffff>вопросов</color>.,,
dialogue_WqGaGK8,Nevermind.,Неважно.,,
dialogue_aSsfCGC,I am looking for <color=#ffffff>spare parts.</color>,Я ищу <color=#ffffff>запасные части.</color>,,
dialogue_mimCAOC,Where can I find <color=#ffffff>supplies?</color>,Где я могу найти <color=#ffffff>принадлежности?</color>,,
dialogue_atq1iqe,I need components for a <color=#ffffff>warp drive</color>.,Мне нужны компоненты для <color=#ffffff>warp drive</color>.,,
dialogue_uOemumO,Where can I find <color=#ffffff>pentaxid</color>?,Где можно найти <color=#ffffff>pentaxid</color>?,,
dialogue_0uv4uSu,Why is the station on <color=#ffffff>high alert</color>?,Почему станция находится в состоянии <color=#ffffff>высокой боевой готовности</color>?,,
dialogue_OSSOKOw,Have you <color=#00ffff>seen this logo</color> before?,Видели ли Вы <color=#00ffff>этот логотип</color> раньше?,,
dialogue_uKueiqO,"That's all for now, thank you very much!","На этом пока все, большое спасибо!",,
dialogue_iqaPKGm,"Unfortunately, I can't really offer you anything. This station here is new and it is not yet optimally equipped. But in the <color=#ffffff>lower hangar</color> there is some <color=#ffffff>scrap</color> from the construction phase that we have to dispose of. If you need something from this scrap or can fix something, it's yours! \n\nIf you want to <color=#ffffff>sell components</color>, talk to our dealers. They will give you a good price.","К сожалению, я не могу Вам ничего предложить. Эта станция новая, и она еще не оптимально оснащена. Но в <color=#ffffff>нижнем ангаре</color> есть некоторое количество <color=#ffffff>лома</color> со стадии строительства, который мы должны утилизировать. Если вам что-то нужно из этого лома или вы можете что-то починить, это ваше! \n\nЕсли вы хотите <color=#ffffff>продать компоненты</color>, обратитесь к нашим дилерам. Они дадут вам хорошую цену.",,
dialogue_mqqGCGp,"That could be difficult. We have not received spare parts for shields and warp drives for weeks. The only sources of <color=#ffffff>titanium</color> and <color=#ffffff>cobalt</color> are found down on the <color=#ffffff>planet</color>. <color=#ffffff>Neodymium</color> is only found on the <color=#ffffff>moon</color>. \n\nHowever, the planet is a high-gravity hell and a trigger-happy warlord has taken up residence on the moon. \nWhether you want to risk that or not, you need to know. Better be prepared","Это может быть сложно. Мы уже несколько недель не получаем запасных частей для щитов и варп-двигателей. Единственные источники <color=#ffffff>титана</color> и <color=#ffffff>кобальта</color> находятся внизу, на <color=#ffffff>планете</color>. <color=#ffffff>Неодим</color> встречается только на <color=#ffffff>Луне</color>. \nОднако планета представляет собой ад с высокой гравитацией, а на Луне поселился воинственный военачальник. \nХотите ли вы рисковать или нет, вам нужно знать. Лучше быть готовым",,
dialogue_uWSaaoq,"As long as our food stocks last, we can sell you from our supplies. Talk to our merchants. As long as their stocks last, we can sell to you from our supplies. There should be some surplus ice in an unlocked container on the lower level. Our tanks are full and we can currently spare it.\n\nRegarding fuel. There are some refueling stations at the edge of the sector and you should be able to find what you need. With a detector you should be able to find them, but you should expect hostile forces.","Пока у нас есть запасы продовольствия, мы можем продавать вам его из наших запасов. Поговорите с нашими торговцами. Пока у них есть запасы, мы можем продавать вам из наших запасов. В незапертом контейнере на нижнем уровне должны быть излишки льда. Наши резервуары полны, и в настоящее время мы можем его использовать.\n\nЧто касается топлива. На краю сектора есть несколько заправочных станций, и вы сможете найти все, что вам нужно. С помощью детектора вы сможете найти их, но следует ожидать появления враждебных сил.",,
dialogue_KOCeqmW,There are some <color=#ffffff>crystal fields</color> on the planet below and on the moon. Pentaxid is only available in larger quantities at an <color=#ffffff>abandoned mining base</color> on the<color=#ffffff> other side of the sector</color>. There's still some to be picked up there. \n\nIt could be dangerous because the warlord's combat ships are likely to be in the area. You should only go there if you have the proper equipment.,"На планете внизу и на луне есть несколько <color=#ffffff>кристаллических полей</color>. Пентаксид в больших количествах можно получить только на <color=#ffffff>заброшенной шахтерской базе</color> на <color=#ffffff>другой стороне сектора</color>. Там еще можно кое-что подобрать. \n\nЭто может быть опасно, так как боевые корабли военачальника могут находиться в этом районе. Отправляться туда следует только при наличии соответствующего снаряжения.",,
dialogue_SW00u0m,"Show me that in more detail. Hm. No, it doesn't look familiar. Although, wait. \n\nOne of the news programs once showed a similar symbol. But that was about a standard year ago. Where was it again? Eby..En.Elo..Ellyon! Yes! You should go to the <color=#ffffff>Ellyon system</color> and there directly to <color=#ffffff>Omicron</color>. That's where I think the system administration is. They might have more info.","Покажите мне это более подробно. Хм. Нет, ничего знакомого. Хотя, подождите. \n\nОдна из новостных программ однажды показала похожий символ. Но это было примерно год назад. Где это было? Эби... Эн... Эло... Эллион! Да! Вам надо зайти в систему <color=#ffffff>Ellyon</color> и там сразу в <color=#ffffff>Omicron</color>. Там, по-моему, администрация системы. У них может быть больше информации.",,
dialogue_a80iqS8,"Unfortunately, this is currently necessary. The local warlord <color=#ffffff>Krysshk</color> has been challenging us in this solar system for some time. His troops captured all stations and facilities on the moon and I am quite sure that he has also taken over the refueling stations at the edge of the sector. \n\nSince our communication is disturbed, we can't count on outside help at the moment and we expect that he will try to board and capture this station at any time.","К сожалению, в настоящее время это необходимо. Местный военачальник <color=#ffffff>Крышка</color> уже некоторое время бросает нам вызов в этой солнечной системе. Его войска захватили все станции и сооружения на Луне, и я уверен, что он также захватил заправочные станции на окраине сектора. \n\nПоскольку наша связь нарушена, мы не можем рассчитывать на помощь извне в данный момент и ожидаем, что он попытается высадиться и захватить эту станцию в любой момент.",,
dialogue_mYaOCOS,"Sorry, dear customer, but we can only offer our service to people who are at least not <color=#ffffff>unfriendly</color> to us.\n\nThank you for your understanding.","Извините, уважаемый клиент, но мы можем предложить свои услуги только тем, кто хотя бы не <color=#ffffff>недружелюбен</color> по отношению к нам.\n\nБлагодарим Вас за понимание.",,
dialogue_GCs0Sqi,Ashon (Game Start),Ashon (Начало игры),,
dialogue_GeWie4w,Close,Закрыть,,
dialogue_W8uKuCq,"@d0 @q0 This short survey refers exclusively to the game start on <color=#00ffff>Ashon</color>.\n\nThe questionnaire also gives you the possibility to enter <color=#ffffff>free text feedback</color>, e.g. descriptions of situations or problem areas. Please keep them as short as possible, but don't spare important details! :)","@d0 @q0 Этот краткий опрос относится исключительно к началу игры на <color=#00ffff>Ашоне</color>.\n\nВ анкете также есть возможность ввести <color=#ffffff>свободный текст обратной связи</color>, например, описание ситуаций или проблемных мест. Пожалуйста, излагайте их как можно короче, но не жалейте важных деталей! :)",,
dialogue_8GeMq4U,Close,Закрыть,,
dialogue_Wgea8am,"@d0 @q0<b>Thanks for trying the new 'Ashon' game start.</b>\nPlease take a few moments to rate it, so we can improve the game start with your feedback! \n\nNote: If you want to continue playing, you can simply close the dialog: This survey is also available from the feedback forum at empyriononline.com!","@d0 @q0<b>Спасибо, что попробовали новый игровой старт 'Ашон'</b>\nПожалуйста, уделите несколько минут, чтобы оценить его, и мы сможем улучшить игровой старт с помощью ваших отзывов! \n\nПримечание: Если вы хотите продолжить игру, вы можете просто закрыть диалог: \n\nЭтот опрос также доступен на форуме отзывов на сайте empyriononline.com!",,
dialogue_COWW8Wa,"The planet is under the general administration of the Deep Space Exploration, Surveillance and Colonization organization (DESC). According to Galactic Resolution RE O-12, only military or designated scientific personnel of the parties involved have access to the access-restricted teleporters of the main level.\n\nNote: For safety reasons, all landing permissions on the planet are suspended until further notice.","Планета находится под общим управлением организации Deep Space Exploration, Surveillance and Colonization (DESC). Согласно галактической резолюции RE O-12, доступ к телепортам главного уровня имеют только военные или научный персонал заинтересованных сторон.\n\nПримечание: В целях безопасности все разрешения на посадку на планету приостановлены до дальнейшего уведомления.",,
dialogue_4qeW0KO,I have a meeting with Tash Aki Talen,У меня встреча с Таш Аки Тален.,,
dialogue_qaSWGe8,I'm afraid I don't recognize that name. \n\nYou'll find all non-military employees in the main lobby or further down in the <color=#fbff00>cafeteria</color> and recreation areas.,"Боюсь, я не узнаю этого имени. \n\nВы найдете всех невоенных служащих в главном холле или далее в <color=#fbff00>кафетерии</color> и зонах отдыха.",,
dialogue_OqiWCHe,Close.,Закрыть.,,
dialogue_ew46gmG,I often hear that these days...,Я часто слышу это в наши дни...,,
dialogue_SOKJGeK,@d0 @q0Ha. Haha.. sure. \n\nHere's a fine brew you should try. A TOP root beer.. has gotten pretty rare the last few weeks.\n\nSo what do you want to know?,"@d0 @q0Ha. Хаха... конечно. \n\nВот отличный сорт пива, который вы должны попробовать. \n\nТоп-корневое пиво... в последние несколько недель стало довольно редким.\n\nТак что же вы хотите знать?",,
dialogue_4GIMKia,What are you doing here?,Что вы здесь делаете?,,
dialogue_SGqeKsa,Seen this <color=#ffffff>Logo</color> somewhere?,Видели где-то этот <color=#ffffff>логотип</color>?,,
dialogue_vPwuWW2,Does the name <color=#ffffff>Tash Aki Talen </color>ring a bell?,Название <color=#ffffff>Таш Аки Тален</color> Вам знакомо?,,
dialogue_S8iWsHK,<color=#ffffff>How do I get down on the planet .. unseen?</color>,<color=#ffffff>Как мне спуститься на планету... незамеченным?</color>,,
dialogue_GKea0Wq,@q0Hm. Talen. Talen. Sounds familiar. But I'm not sure where I heard that. Hm. Is this one of those Talon family clans down on the planet? If so you might have a problem finding him or her .. access to the planet is locked for any non-military personnel and any vessel trying to land will explode when touching the atmosphere.,"@q0Hm. Тален. Тален. Звучит знакомо. Но я не уверен, где я это слышал. Хм. Это один из семейных кланов Талонов на планете? Если да, то у вас могут возникнуть проблемы с его поиском... Доступ на планету закрыт для любого невоенного персонала, а любое судно, пытающееся приземлиться, взорвется при соприкосновении с атмосферой.",,
dialogue_2C8quiu,"@q0Some kind of energetic field has covered the planet since then, but a few weeks ago it increased its density and added a kinetic component. Nothing can pass it from the inside or outside .. except for radio waves and a single teleporter signal. Both the Arkenian and Zirax there might have a hard time as the tech down there is becoming increasingly unreliable as well.. The Talon with their native living style might be the ones who are best off. Now that I say that.. Omicron is their original Homeworld. Quite mysterious, right? Ha.","@q0С тех пор планету покрывало некое энергетическое поле, но несколько недель назад оно увеличило свою плотность и добавило кинетическую составляющую. Ничто не может пройти сквозь него ни изнутри, ни снаружи... кроме радиоволн и единственного сигнала телепортатора. И аркенцам, и зираксам там придется нелегко, поскольку техника там тоже становится все более ненадежной. Талонцы с их местным образом жизни, возможно, будут лучше всех. Раз уж я об этом заговорил... Омикрон - их родная планета. Весьма загадочно, правда? Ха.",,
dialogue_80qWSem,"@q0Are you insane? Put this away or a Zirax might see it and we'll both be arrested in no time! Listen. You do not know this from me, but a year ago some Aliens with these logos on their ship appeared in that sector, fought with the Zirax and one of their vessels crashed on the planet. I am not sure what happened, but after a while, the Zirax commanders were so outraged they nearly destroyed this station.","Ты с ума сошел? Убери это, а то Зиракс может это увидеть, и нас обоих быстро арестуют! Слушай. Вы не знаете этого от меня, но год назад в этом секторе появились инопланетяне с такими эмблемами на корабле, воевали с Зираксом, и один из их кораблей разбился на планете. Я не знаю точно, что произошло, но через некоторое время командиры 'Зиракса' были настолько возмущены, что чуть не уничтожили эту станцию.",,
dialogue_Kau04oe,"@q0I found a small and undisturbed site down on the planet and had begun working an ancient grave. Found some strange artifacts and the Zirax said that I had to register them here at the station before I'm allowed to transport them anywhere, otherwise, they would arrest me. So I came up here and just after I arrived, the planet covered itself in that blocking energy field. Now I'm waiting for permission to go down. But it seems that after that many weeks, I might need to take other measures into account…","@q0Я нашел небольшую и нетронутую площадку внизу на планете и начал работать на древнем захоронении. Нашел несколько странных артефактов, и Зиракс сказал, что я должен зарегистрировать их здесь, на станции, прежде чем мне разрешат их куда-либо транспортировать, иначе они меня арестуют. Поэтому я отправился сюда, и сразу после моего прибытия планета накрылась этим блокирующим энергетическим полем. Теперь я жду разрешения на спуск. Но, похоже, после стольких недель мне придется принимать другие меры...",,
dialogue_qiZSONu,"@q0Without a military permission card? You won't. But we may be able to help each other. It seems you're searching for a way down there, and I'm looking for a way to get my stuff off the surface. I organized a code, but I don't know if it works. If it does, you owe me. If it doesn't, the alarm goes off and you get locked up and I don't know you. Your risk. Otherwise, your only option is an atmospheric high altitude jet assist jump in your suit down to the planet. Watch out that first step, it's a doozy.","@q0Без военного разрешения? Не получится. Но, возможно, мы сможем помочь друг другу. Похоже, вы ищете путь вниз, а я ищу способ забрать свои вещи с поверхности. Я придумал код, но не знаю, работает ли он. Если да, то вы мне должны. Если нет, то сработает сигнализация, вас запрут, и я вас не узнаю. Это ваш риск. В противном случае, единственный вариант - прыжок в скафандре на планету с помощью атмосферного высотного самолета. Осторожнее с первым шагом, он очень крутой.",,
dialogue_iLiQ4qK,"@q0Very nice. Code is <color=#fbff00>8484</color>. Use the <color=#fbff00>red access-restricted teleporter</color> in the <color=#fbff00>main hall</color>. When you manage to get down to the planet, you're automatically legitimized, but you don't want too much attention. Radio signals go through the barrier in both directions. I'll contact you once I've heard you've made it down to the planet. I have a few preparations to make in the meantime.","@q0Очень хорошо. Код - <color=#fbff00>8484</color>. Воспользуйтесь <color=#fbff00>красным телепортом с ограниченным доступом</color> в <color=#fbff00>главном зале</color>. Когда вам удастся спуститься на планету, вы автоматически легитимизируетесь, но не стоит привлекать к себе слишком много внимания. Радиосигналы проходят через барьер в обоих направлениях. Я свяжусь с вами, как только узнаю, что вы добрались до планеты. А пока мне нужно сделать кое-какие приготовления.",,
dialogue_kaCQCKZ,I'll do it.,Я сделаю это.,,
dialogue_quOm8ie,I have some more questions.,У меня есть еще несколько вопросов.,,
dialogue_G4em0m4,@d0 @q0Sure!\n\nWhat else do you want to know?,@d0 @q0Уверен!\n\nЧто еще вы хотите знать?,,
dialogue_8uGaCaW,Why is the planet blocked?,Почему планета заблокирована?,,
dialogue_K8CSeCc,"<color=#ffae00>Thanks for the talk. See you later, maybe.</color>","<color=#ffae00>Спасибо за беседу. Может быть, увидимся позже.</color>",,
dialogue_meW2O8a,@d0 @q0Ah.. nice to see a new face on this outpost of boredom! \n\nOh wait .. have we already met? Your face seems familiar to me. Ha.,@d0 @q0Ах... приятно видеть новое лицо на этом форпосте скуки! \n\nПогодите... мы уже встречались? Твое лицо кажется мне знакомым. Ха.,,
dialogue_mKuCQiS,<color=#fbff00>ASR 31 - Automated Service Receptionist</color>,<color=#fbff00>ASR 31 - автоматическая служба приема</color>,,
dialogue_mGmC0KC,Hello {PlayerName} !\n\nI am ASR 31 - Automated Service Receptionist. \n\nWelcome to Omicron Control Station. How may I serve you?,Здравствуйте {PlayerName}!\n\nЯ ASR 31 - автоматическая служба приема. \n\nДобро пожаловать на станцию управления Омикрон. Чем могу служить?,,
dialogue_44Gaua0,I am a traveler. What is this message all about?,Я путешественник. О чем это сообщение?,,
dialogue_C8ec2uS,<color=#fbff00>ASR 31 - Automated Service Receptionist</color>,<color=#fbff00>ASR 31 - автоматическая служба приема</color>,,
dialogue_02KCa8u,"Hello {PlayerName} ! Thank you for registering! \n<color=#ffffff>For safety reasons, all landing permissions on the planet are suspended until further notice.</color>\n\nThe planet is under the general administration of the Deep Space Exploration, Surveillance and Colonization organization (DESC). According to Galactic Resolution RE O-12, only military or designated scientific personnel of the parties involved have access to the access-restricted teleporters of the main level.","Здравствуйте {PlayerName}! Спасибо за регистрацию! \n<color=#ffffff>По соображениям безопасности все разрешения на посадку на планету приостановлены до дальнейшего уведомления.</color>\n\nПланета находится под общим управлением организации по исследованию, наблюдению и колонизации глубокого космоса (DESC). Согласно галактической резолюции RE O-12, доступ к телепортам главного уровня имеют только военные или научный персонал заинтересованных сторон.",,
dialogue_44aSSCe,I am a traveler. What is this message all about?,Я путешественник. О чем это сообщение?,,
dialogue_8CgOKSK,<i>< Check for teleporter activation procedure ></i>,<i>< Проверка процедуры активации телепорта ></i>.,,
dialogue_2CSaSuO,Inizializing database query @w2\n<i>< Search running ></i> @w2\nTeleporter malfunction. @w2\nMain shutdown has been activated. @w2\n<i>< Retrieving solution ></i> @w2\nTo reactivate functionality of the teleporter the <color=#fbff00>main power switch</color> must be set to ON.,Инициализация запроса к базе данных @w2\n<i>< Поиск запущен ></i> @w2\nНеисправность телепорта. @w2\nОсновное отключение активировано. @w2\n<i>< Поиск решения ></i> @w2\nДля восстановления работоспособности телепортатора необходимо установить переключатель <color=#fbff00>главного питания</color> в положение ON.,,
dialogue_eiwqeCG,<color=#fbff00>Mark position on HUD!</color>,<color=#fbff00>Отметить позицию на HUD!</color>.,,
dialogue_WuSma8G,Leave.,Уход.,,
dialogue_4OueOCS,"We should go back to the <color=#fbff00>Sanctuary</color> and speak to agent <color=#fbff00>Kezzel</color>. @w2 \n\nIf our new friend Dr. Mandor can be trusted, he might be willing to help someone from the 'Terran expedition forces' @w2 .. in return for a favor .. @w2 possibly.","Нужно вернуться в <color=#fbff00>Убежище</color> и поговорить с агентом <color=#fbff00>Kezzel</color>. Если нашему новому другу доктору Мандору можно доверять, он, возможно, согласится помочь кому-то из 'экспедиционных сил Террана'... в обмен на услугу... Возможно.",,
dialogue_OSCCKKf,Ha. For sure. But the only way to go.,Ха. Конечно. Но это единственный выход.,,
dialogue_OSkqOCa,"Hunka Terf, Quartermaster","Ханка Терф, квартермейстер",,
dialogue_mOiqu8e,"The captain and officers are dead. That damn planet ate them like that gorge ate our ship. But I'm still alive! In the meantime, I have collected enough materials to build a way out. It will be risky and probably my scaffolding will collapse and I'll die, but I have no more ammunition to fight the creatures blocking the <color=#ffffff>only other way out</color>. \n\nI hope Tash was evacuated from the surface before things escalated here.","Капитан и офицеры мертвы. Эта проклятая планета съела их, как это ущелье съело наш корабль. Но я еще жив! За это время я собрал достаточно материалов, чтобы построить выход. Это будет рискованно, возможно, мои леса рухнут и я погибну, но у меня больше нет боеприпасов, чтобы сражаться с тварями, блокирующими <color=#ffffff>единственный другой выход</color>. \nНадеюсь, Таш эвакуировали с поверхности до того, как ситуация здесь обострилась.",,
dialogue_iiuuS0u,"I have repaired the teleporter as much as possible, however, I cannot use it. The interference from the awakened artifacts is just too strong. Everything that is de-materialized returns immediately - deformed, destroyed. It's such a joke. I sit a meter away from my rescue. Then again, I'm not even sure if there's anyone else up there. \n\nWe are under attack ... the war has finally found us here.","Я отремонтировал телепортатор, насколько это возможно, но использовать его не могу. Помехи от пробудившихся артефактов слишком сильны. Все, что де-материализуется, тут же возвращается - деформированное, разрушенное. Вот такая шутка. Я сижу в метре от своего спасения. И опять же, я даже не уверен, есть ли там еще кто-нибудь. \n\nНас атакуют... война наконец-то нашла нас здесь.",,
dialogue_SmSaiKZ,"Elgo Sigh, Technical Officer","Элго Вздох, технический офицер",,
