pda_K0qu4q0,"[u]Required[/u]: [c][ffffff]3x Brewing Lichen[-][/c]\n[u]Location[/u]: Tundra (Akua), Cold Plains (Akua)\n[u]Complete at[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]For the upcoming festivities, we will brew a special libation from a particular species of lichen. However, this lichen lives only on a special surface rock called < translating .. Cobalt >. It is most commonly found in northern latitudes, such as the [c][ffffff]tundra[-][/c] and [c][ffffff]cold plains[-][/c]. If you dissect the rock, you can find the lichen quite safely.[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]3x Brewing Lichen[-][/c]\n[u]Местонахождение[/u]: Тундра (Акуа), Холодные равнины (Акуа)\n[u]Завершение в[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]Для предстоящих празднеств мы сварим специальный напиток из особого вида лишайника. Однако этот лишайник обитает только на особой породе под названием <перевод ... Кобальт >. Он чаще всего встречается в северных широтах, таких как [c][ffffff]тундра[-][/c] и [c][ffffff]холодные равнины[-][/c]. Если ты рассечешь скалу, то сможешь найти лишайник совершенно безопасно.[/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь ее![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c], чтобы управлять ВСЕМИ своими активными квестами удаленно!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на [c][fbff00]выпадающую стрелку[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_CmeiKq4,"[u]Required[/u]: [c][ffffff]4x Pump Spare Parts[-][/c]\n[u]Location[/u]: Tech Ruins (Akua)\n[u]Complete at[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]We need some spare parts for the irrigation pumps as soon as possible, but there are no off-world traders here. We could deconstruct some of the [c][ffffff]robots [-][/c]that patrol around the [c][ffffff]tech ruins[-][/c] and [c][ffffff]other wreckage[-][/c], but we are not equipped for that.[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]4x Запчасти для насоса[-][/c]\n[u]Месторасположение[/u]: Tech Ruins (Akua)\n[u]Завершение в[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]Нам нужны запчасти для ирригационных насосов как можно скорее, но здесь нет торговцев со всего мира. Мы могли бы разобрать некоторых [c][ffffff]роботов[-][/c], которые патрулируют вокруг [c][ffffff]технических руин[-][/c] и [c][ffffff]других обломков[-][/c], но у нас нет для этого оборудования. [/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь ее![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c], чтобы удаленно управлять ВСЕМИ своими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на стрелку [c][fbff00]выпадающего списка[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь зайти к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_Se4O820,"[u]Required[/u]: [c][ffffff]5x Night Raptor Skin[-][/c]\n[u]Location[/u]: Tribal Tower (Akua)\n[u]Complete at[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]It seems to be a trend for off-worlders to buy our clothes, but unfortunately there is only one source from which to tan good leather as a base material: the [c][ffffff]skin of the big night raptors[-][/c] that are found around the big [c][ffffff]Tribal Tower[-][/c] and its surrounding ruins at night. Be careful. These beasts are tough.[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]5x Night Raptor Skin[-][/c]\n[u]Местонахождение[/u]: Tribal Tower (Akua)\n[u]Завершение в[/u]: Talon FARM (Akua)\n\n[u]Questinfo[/u]:\n[i]Похоже, у жителей других миров появилась тенденция покупать нашу одежду, но, к сожалению, есть только один источник, из которого можно дубить хорошую кожу в качестве основного материала: [c][ffffff]кожа больших ночных хищников[-][/c], которых можно найти вокруг большой [c][ffffff]Tribal Tower[-][/c] и окружающих её руин в ночное время. Будь осторожен. Эти звери очень жестоки.[/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь ее![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c] для удаленного управления ВСЕМИ своими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на стрелку [c][fbff00]выпадающего списка[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь зайти к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_4KOeSiY,[u]Required[/u]: [c][ffffff]1x Crossbow Ammo[-][/c]\n[u]Location[/u]: Talon FARM (Akua)\n[u]Complete at[/u]: Talon PLANTATION (Akua)\n\n[u]Questinfo[/u]:\n[i]I'm glad you're here. We're almost out of ammo for our weapons to keep those pesky raptors off our backs. Someone has to go back to one of the [c][ffffff]farms[-][/c] and get new [c][ffffff]ammunition[-][/c] for our [c][ffffff]crossbows[-][/c] from the warehouse. Right now I can't send anyone - can you take over that task?[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!,"[u]Требуется[/u]: [c][ffffff]1x Crossbow Ammo[-][/c]\n[u]Местонахождение[/u]: [c]Talon FARM (Akua)\n[u]Завершение в[/u]: \n\n[u]Квест-инфо[/u]:\n[i][/i]Я рад, что ты здесь. У нас почти закончились патроны для нашего оружия, чтобы не подпускать к себе этих надоедливых хищников. Кто-то должен вернуться на одну из [c][ffffff]ферм[-][/c] и взять на складе новые [c][ffffff]боеприпасы[-][/c] для наших [c][ffffff]арбалетов[-][/c]. Сейчас я не могу никого послать - не мог бы ты взять на себя эту задачу? \n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь эту планету![-][/c]\n\n* * * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c] для удаленного управления ВСЕМИ твоими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на [c][fbff00]выпадающую стрелку[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_qe0q0Ii,"[u]Required[/u]: [c][ffffff]2x Butterfly Secretion[-][/c]\n[u]Location[/u]: Forests (Akua)\n[u]Complete at[/u]: Talon PLANTATION (Akua)\n\n[u]Questinfo[/u]:\n[i]Working on the Farms and Plantations involves many risks. From sunburns to deep cuts. Under certain circumstances, the [c][ffffff]butterflies in the forests[-][/c] secrete a sweetish secretion that we use as a basic ingredient for many medicines. Unfortunately, you have to [c][ffffff]kill [-][/c]these lovely little creatures for it....[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]2x Butterfly Secretion[-][/c]\n[u]Местонахождение[/u]: Леса (Акуа)\n[u]Завершение в[/u]: \n\n[u]Квест-инфо[/u]:\n[i]Работа на фермах и плантациях связана со многими рисками. От солнечных ожогов до глубоких порезов. При определенных обстоятельствах [c][ffffff]бабочки в лесах[-][/c] выделяют сладковатый секрет, который мы используем в качестве основного ингредиента для многих лекарств. К сожалению, для этого тебе придется [c][ffffff]убивать [-][/c]этих милых маленьких созданий....[/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь ее! [-][/c]\n\n* * * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c] для удаленного управления ВСЕМИ твоими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на [c][fbff00]выпадающую стрелку[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_aeWKiGG,"[u]Required[/u]: [c][ffffff]4x Wild Grain Seed[-][/c]\n[u]Location[/u]: Beaches & Swamps (Akua)\n[u]Complete at[/u]: Talon PLANTATION (Akua)\n\n[u]Questinfo[/u]:\n[i]For generations we have been growing grain here and in the other farms and fields. Unfortunately, our seed is deteriorating due to constant stretching. We desperately need fresh samples of the wild form. Unfortunately, they are only available in [c][ffffff]water and beach zones[-][/c] of the [c][ffffff]swamp areas[-][/c] - guarded by the dangerous [c][ffffff]tellurpods[-][/c].[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]4x Wild Grain Seed[-][/c]\n[u]Местонахождение[/u]: Beaches & Swamps (Akua)\n[u]Complete at[/u]: ПЛАНТАЦИЯ ТАЛОН (Акуа)\n\n[u]Квест-инфо[/u]:\n[i]На протяжении многих поколений мы выращивали зерно здесь и на других фермах и полях. К сожалению, наше зерно портится из-за постоянного растягивания. Нам отчаянно нужны свежие образцы дикой формы. К сожалению, они доступны только в [c][ffffff]водных и пляжных зонах[-][/c] [c][ffffff]болотистых местностях[-][/c] - охраняемых опасными [c][ffffff]теллурподами[-][/c]. [/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь ее![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c], чтобы управлять ВСЕМИ своими активными квестами удаленно!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на [c][fbff00]выпадающую стрелку[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_1C8CueG,"[u]Required[/u]: [c][ffffff]5x Telluropod Clutch[-][/c]\n[u]Location[/u]: Swamps & Marshes (Akua)\n[u]Complete at[/u]: Talon PLANTATION (Akua)\n\n[u]Questinfo[/u]:\n[i]For next season we need to start improving our compost and nutrient fertilizer now. The clutches of [c][ffffff]telluropods[-][/c] in the [c][ffffff]swamps[-][/c] and the [c][ffffff]marshes[-][/c] would make the ideal admixture for this. The only problem is, the telluropods always carry their clutches around with them and don't give them up voluntarily....[/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]5x Telluropod Clutch[-][/c]\n[u]Местонахождение[/u]: Болота и топи (Акуа)\n[u]Завершение в[/u]: Talon PLANTATION (Akua)\n\n[u]Questinfo[/u]:\n[i]Для следующего сезона нам нужно начать улучшать наш компост и питательные удобрения уже сейчас. Кладки [c][ffffff]теллуроподов[-][/c] в [c][ffffff]болотах[-][/c] и [c][ffffff]маршах[-][/c] станут идеальной примесью для этого. Единственная проблема в том, что теллуроподы всегда носят свои кладки с собой и не отдают их добровольно.... [/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, которые полностью ограничены определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь эту планету![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c], чтобы удаленно управлять ВСЕМИ своими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на [c][fbff00]выпадающую стрелку[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_aq8aWKG,"[u]Required[/u]: [c][ffffff]3x Fish Parasite[-][/c]\n[u]Location[/u]: (Deep) Water areas (Akua)\n[u]Complete at[/u]: Talon PLANTATION (Akua)\n\n[c][ffffff]Notes/Tips: [-][/c]\n[c][ffffff]- Fish usually swim close to the surface, even in deep waters![-][/c]\n[c][ffffff]- Fish may not found in all water areas.[-][/c]\n[u]Questinfo[/u]:\n[i]This may sound a bit strange, but we urgently need fish guts - or rather a certain parasite that infests the local fish shoals in the [c][ffffff]deep waters[-][/c]. The parasite itself is harmless, but if you ferment and process it, you get an effective poison which we like to use for silent arrow hunting. [/i]\n[i] I will also provide you with a suitable [c][fbff00]underwater hunting crossbow[-][/c] for this purpose. Note that you cannot hold the weapon and swim at the same time![/i]\n\n[c][ffae00][u]IMPORTANT:[/u] Quests that are completely restricted to a certain planet will be CANCELLED if you leave that planet![-][/c]\n\n* * *\n\nUse the [c][ffffff]quest log in the PDA[-][/c] to manage ALL your active quests remotely!\n\n1. Open the PDA ([c][44ff00]F1[-][/c]) and click the tab '[c][ffffff]Solo Missions[-][/c]'.\n2. Click on the [c][fbff00]dropdown arrow[-][/c] of the desired group (e.g. [c][fbff00]Talon[-][/c])\n3. Select the entry '[c][ffffff]Quest Log[-][/c]'\n4. Click at the bottom on '[c][44ff00]Activate Mission[-][/c]' and follow the instructions\n\nYou can also go to the quest giver and select 'Check Open Assignments' from the dialogue to manage the related quests!","[u]Требуется[/u]: [c][ffffff]3x Fish Parasite[-][/c]\n[u]Местонахождение[/u]: (Глубокие) водные территории (Akua)\n[u]Выполнить на[/u]: Talon PLANTATION (Akua)\n\n[c][ffffff]Примечания/Советы: [-][/c]\n[c][ffffff]- Рыба обычно плавает близко к поверхности, даже в глубоких водах![-][/c]\n[c][ffffff]- Рыба может встречаться не во всех водных пространствах. [-][/c]\n[u]Questinfo[/u]:\n[i]Это может показаться немного странным, но нам срочно нужны рыбьи кишки - точнее, определенный паразит, который заражает местные косяки рыб в [c][ffffff]глубоких водах[-][/c]. Сам по себе паразит безвреден, но если его перебродить и переработать, то получится эффективный яд, который мы любим использовать для бесшумной охоты со стрелами. [/i]\n[i] Я также предоставлю тебе подходящий [c][fbff00]арбалет для подводной охоты[-][/c] для этой цели. Учти, что ты не сможешь одновременно держать оружие и плавать![/i]\n\n[c][ffae00][u]ВАЖНО:[/u] Квесты, полностью ограниченные определенной планетой, будут ОТМЕНЕНЫ, если ты покинешь эту планету![-][/c]\n\n* * *\n\nИспользуй [c][ffffff]журнал квестов в КПК[-][/c] для удаленного управления ВСЕМИ своими активными квестами!\n\n1. Открой КПК ([c][44ff00]F1[-][/c]) и перейди на вкладку '[c][ffffff]Solo Missions[-][/c]'.\n2. Нажми на стрелку [c][fbff00]выпадающего списка[-][/c] нужной группы (например, [c][fbff00]Talon[-][/c])\n3. Выбери запись '[c][ffffff]Quest Log[-][/c]'\n4. Нажми внизу на '[c][44ff00]Activate Mission[-][/c]' и следуй инструкциям\n\n\nТакже ты можешь обратиться к квестодателю и выбрать в диалоге 'Check Open Assignments', чтобы управлять связанными с ним квестами!",,
pda_aWGiauK,[c][ff0000]Digsite Terminus - Generators Activated![-][/c],[c][ff0000]Digsite Terminus - Генераторы активированы![-][/c],,
pda_CSuqe4u,TEMPERATE Experimental Farm (check),Экспериментальная ферма TEMPERATE (проверь),,
pda_a4Sm0BS,[c][ffffff]Experimental Farm (Settlement Chief)[-][/c] ... located!\n\n[c][fbff00]Marker [-][/c]added to radar and HUD,[c][ffffff]Экспериментальная ферма (начальник поселения)[-][/c] ... расположена!\n\n[c][fbff00]Маркер[-][/c]добавлен на радар и HUD,,
pda_m2WuhSO,TEMPERATE Experimental Farm (marker),Экспериментальная ферма TEMPERATE (маркер),,
pda_qmaKm0u,[c][ffae00]Quest SNOW: Deactivate all Quests[-][/c] on PF leave,[c][ffae00]Квест SNOW: деактивировать все квесты[-][/c] при выходе из PF,,
pda_ewaCW4u,NINGUES Quests..,Квесты 'НИНГУЕС,,
pda_aCKUqWO,[c][ffae00]Quest BARREN: Deactivate all Quests[-][/c] on PF leave,[c][ffae00]Квест BARREN: деактивировать все квесты[-][/c] в отпуске PF,,
pda_mmmKOWG,SKILLON Quests..,SKILLON Квесты.,,
pda_emq4ESa,[c][ffae00]Quest ALIEN: Deactivate all Quests[-][/c] on PF leave,[c][ffae00]Квест ALIEN: деактивировать все квесты[-][/c] в отпуске ПФ,,
pda_SKqK3u0,MASPERON Quests..,MASPERON Квесты.,,
pda_8ic8q0G,[c][44ff00]Log Counter (2-16)[-][/c],[c][44ff00]Счетчик журналов (2-16)[-][/c],,
pda_GmGmaC8,[c][ff0000]Digsite Terminus - Tribal killed![-][/c],Digsite Terminus - Племя убито!,,
pda_uCGeSC1,[c][00ffff][IDA][-][/c] The tribal warriors seems to have been trapped here.\n\nI wonder what they were looking for....,"[c][00ffff][IDA][-][/c] Воины племени, похоже, оказались здесь в ловушке.\n\n Интересно, что они искали....",,
pda_iC4dSGg,[c][00ffff][IDA][-][/c] The sensors measure a strong increase of undefinable radiation. There seems to be a connection with the obelisk! \n\nWe need to [c][ffffff]find more logs[-][/c] ... and [c][ffffff]another exit[-][/c] from this structure.,"[c][00ffff][IDA][-][/c] Сенсоры измеряют сильное увеличение [c][ffffff]неопределяемого излучения[-][/c]. Похоже, есть связь с обелиском! \n\nМожет быть, мы найдем больше информации в журналах!",,
pda_K6aIEWi,Collect:,Собирайте:,,
pda_mm88qKG,Harvested Crops,Собранный урожай,,
pda_PqOWCqm,"Quest Location found: [c][00ffff]Bring In The Harvest[-][/c]\n\n[i]To read information and targets of this quest, open the group '[c][fbff00]Talon[-][/c]' in the PDA ([c][44ff00]F1[-][/c]) > '[c][ffffff]Solo Mission[-][/c]' tab and activate the mission called '[c][ffffff]Quest Log[-][/c]' ![/i]","Quest Location found: [c][00ffff]Bring In The Harvest[-][/c]\n\n[i]Чтобы прочитать информацию и цели этого квеста, открой группу '[c][fbff00]Talon[-][/c]' в КПК ([c][44ff00]F1[-][/c]) > вкладку '[c][ffffff]Solo Mission[-][/c]' и активируй задание под названием '[c][ffffff]Quest Log[-][/c]'! [/i]",,
pda_W4Q4a7u,"Quest Location found: [c][00ffff]Seasonal Preparations[-][/c]\n\n[i]To read information and targets of this quest, open the group '[c][fbff00]Talon[-][/c]' in the PDA ([c][44ff00]F1[-][/c]) > '[c][ffffff]Solo Mission[-][/c]' tab and activate the mission called '[c][ffffff]Quest Log[-][/c]' ![/i]","Найдено местоположение квеста: [c][00ffff]Seasonal Preparations[-][/c]\n\n[i]Чтобы прочитать информацию и цели этого квеста, открой группу '[c][fbff00]Talon[-][/c]' в КПК ([c][44ff00]F1[-][/c]) > вкладку '[c][ffffff]Solo Mission[-][/c]' и активируй задание под названием '[c][ffffff]Quest Log[-][/c]' ! [/i]",,
pda_qCm0OaY,Mushroom Extract,Грибной экстракт,,
pda_OoG4eQm,Quest can now be [c][ffffff]completed[-][/c]: [c][00ffff]Seasonal Preparations[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Mushroom Extract[-][/c] found: [c][fbff00]2 of 2[-][/c]\n\nGo to a [c][ffffff]FARM [-][/c]and collect your reward!,Теперь квест может быть [c][ffffff]завершен[-][/c]: [c][00ffff]Seasonal Preparations[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Mushroom Extract[-][/c] found: [c][fbff00]2 из 2[-][/c]\n\nПриходи на [c][ffffff]ФЕРМУ[-][/c]и забирай свою награду!,,
pda_awCqGeK,Collect (1 of 2):,Собери (1 из 2):,,
pda_aKqKSmq,Collect (2 of 2):,Собери (2 из 2):,,
pda_ium4GYQ,Collect (2 of 3):,Собери (2 из 3):,,
pda_8OEm088,Collect (3 of 3):,Собери (3 из 3):,,
pda_8Cui88W,Collect (1 of 3):,Собери (1 из 3):,,
pda_0i8mWO8,Brewing Lichen,Пивоваренный лишайник,,
pda_8SGCdm0,Brewing Lichen,Заваривание лишайника,,
pda_K4WW0Hq,Brewing Lichen,Пивоваренный лишайник,,
pda_8bOxe4u,Collect (1 of 4):,Собрать (1 из 4):,,
pda_qGmKe40,Pump Spare Parts,Запчасти для насоса,,
pda_qKG84a8,Collect (2 of 4):,Собери (2 из 4):,,
pda_W8uSiK8,Pump Spare Parts,Запасные части насоса,,
pda_yqufKKi,Collect (4 of 4):,Собери (4 из 4):,,
pda_QO4Oqq4,Pump Spare Parts,Запасные части насоса,,
pda_880SS8m,Collect (3 of 4):,Собери (3 из 4):,,
pda_aIqt4i0,Pump Spare Parts,Запчасти для насоса,,
pda_aO0uumW,[c][00ffff]Quest: [-][/c][c][00ffff][-][/c]Fashion Trend,[c][00ffff]Квест: [-][/c][c][00ffff][-][/c]Модный тренд,,
pda_iGO0a8m,Collect (1 of 5),Собери (1 из 5),,
pda_0Gmma4i,"Quest Activated: [c][00ffff]Fashion Trend[-][/c]\n\n[i]To read information and targets of this quest, open the group '[c][fbff00]Talon[-][/c]' in the PDA ([c][44ff00]F1[-][/c]) > '[c][ffffff]Solo Mission[-][/c]' tab and activate the mission called '[c][ffffff]Quest Log[-][/c]' ![/i]","Квест активирован: [c][00ffff]Fashion Trend[-][/c]\n\n[i]Чтобы прочитать информацию и цели этого квеста, открой группу '[c][fbff00]Talon[-][/c]' в КПК ([c][44ff00]F1[-][/c]) > вкладку '[c][ffffff]Solo Mission[-][/c]' и активируй задание под названием '[c][ffffff]Quest Log[-][/c]'[/i].",,
pda_WCuKm0S,Collect (2 of 5),Собрать (2 из 5),,
pda_qGWm0WQ,Collect (5 of 5),Собрать (5 из 5),,
pda_qmiOSiA,Collect (4 of 5),Собрать (4 из 5),,
pda_Ue4G8Oq,Collect (3 of 5),Собрать (3 из 5),,
pda_qUOC8q0,Night Raptor Skin,Кожа ночного раптора,,
pda_u4iCGW8,Collect:,Собери,,
pda_0eGG8am,Crossbow Ammo,Патроны для арбалета,,
pda_QWeO04m,Collect (1 of 2):,Собрать (1 из 2):,,
pda_KKYmeW8,Collect (2 of 2):,Собери (2 из 2):,,
